RT,Best_match_name,All_match_list,Quant_Ion,Relative_Peak_Area,Peak_Height
1020.9289999999799,"2-Cyclopenten-1-one, 2-hydroxy-3-methyl-","'3-Hepten-2-one', 0.47, 'Cyclohexanone, 4-methyl-', 0.41, '2-Cyclopenten-1-one, 2-hydroxy-3-methyl-', 0.64, '1,2-Cyclopentanedione, 3-methyl-', 0.58, '2-Furancarboxylic acid', 0.53",112.0,283602.2949691907,42198.949853897095
1027.1620000000198,3-Octanone,"'2-Propylthiazole', 0.51, '2,3-Octanedione', 0.41, '3-Octanone', 0.53, 'Hexanethioic acid, S-methyl ester', 0.47",99.0,24390889.9505862,4043801.1909281905
1052.037,"Aniline, N-methyl-","'trans-2-(2-Pentenyl)furan', 0.65, 'cis-2-(2-Pentenyl)furan', 0.63, 'Benzyl alcohol', 0.49, 'Phenol, 2-methyl-', 0.49, 'Benzenemethanol, alpha-methyl-', 0.43, 'Aniline, N-methyl-', 0.75, 'Phenol, 3-methyl-', 0.55, 'Cyclohexene, 4-methyl-1-(1-methylethenyl)-', 0.48, 'p-Cresol', 0.59, 'Formic acid, phenylmethyl ester', 0.59, 'Pyrazine, 3-ethyl-2,5-dimethyl-', 0.44, 'Bicyclo[3.1.1]hept-2-en-6-one, 2,7,7-trimethyl-', 0.4",107.0,648871.7950394854,119238.2407283783
1056.183,Aniline,"'Aniline', 0.41, '1,2,4-Trithiolane', 0.41",93.0,32418.966008145893,7955.152199983597
1060.329,"2-Furancarboxaldehyde, 5-methyl-","'2-Furancarboxaldehyde, 5-methyl-', 0.63, 'Benzenethiol', 0.59, 'Ethanone, 1-(1H-pyrrol-2-yl)-', 0.53, 'Thujone', 0.4, '6-Methyl-3,5-heptadiene-2-one', 0.41, 'Bicyclo[3.1.0]hexan-3-one, 4-methyl-1-(1-methylethyl)-, [1S-(1alpha,4beta,5alpha)]-', 0.41",109.0,45530.32310640161,10077.687576293945
1066.548,Benzeneacetaldehyde,"'Benzeneacetaldehyde', 0.53",92.0,64123354.52007501,9045564.306152344
1084.28800000002,"Pyrazine, 2,5-diethyl-","'2-Carene', 0.45, '(+)-4-Carene', 0.47, '1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-', 0.48, 'Cyclohexene, 3-methyl-6-(1-methylethylidene)-', 0.42, 'Cyclohexene, 1-methyl-4-(1-methylethylidene)-', 0.41, '2,3-Diethylpyrazine', 0.55, 'Pyrazine, 2,5-diethyl-', 0.55, '2,4,6-Octatriene, 3,4-dimethyl-', 0.48, '2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-', 0.46, '2,4,6-Octatriene, 2,6-dimethyl-', 0.49",121.0,51584.700241895145,7330.309581518173
1093.8319999999799,"2-Octenal, (E)-_analogue","'2-Heptenal, (E)-', 0.48, '2-Heptenal, (Z)-', 0.43, '2(5H)-Furanone, 5-ethyl-', 0.44, '1-Decene', 0.41, '3-Octanol', 0.48, 'Cyclohexane, butyl-', 0.59, '1-Hexanol, 2-ethyl-', 0.51, 'Cyclohexanone, 2,2,6-trimethyl-', 0.47, '5-Heptenal, 2,6-dimethyl-', 0.4, '2-Octenal, (E)-', 0.63, '1,5-Heptadien-4-one, 3,3,6-trimethyl-', 0.51, '7-Octen-2-ol, 2,6-dimethyl-', 0.42, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (Z)-', 0.48, '1-Octanol', 0.52, '4-Nonanol', 0.43, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (E)-', 0.48, 'Formic acid, octyl ester', 0.56, '2-Methyl-6-methyleneocta-2,7-dien-4-one', 0.45",83.0,1913003.5421090103,202971.84746551514
1116.09700000002,"6-Octenal, 7-methyl-3-methylene-","'2,6-Dimethyl-2-trans-6-octadiene', 0.47, 'Bicyclo[2.2.1]heptan-2-one, 3,3-dimethyl-', 0.43, '(Z,Z)-3,6-Nonadienal', 0.46, '1,2-Dihydrolinalool', 0.45, '6-Octenal, 7-methyl-3-methylene-', 0.49",69.0,968051.6943492654,109848.8314704895
1118.21599999998,"Aniline, N-methyl-_analogue","'3-Hexen-1-ol, acetate, (E)-', 0.4, 'Benzyl alcohol', 0.45, 'Aniline, N-methyl-', 0.46, '3-Hexen-1-ol, propanoate, (Z)-', 0.41",82.0,240672.6001949971,28086.886137485504
1120.3349999999998,Dibutoxymethane_analogue,"'Dibutoxymethane', 0.43",87.0,12266.145116650914,2218.933222523645
1128.8119999999801,"3-Hexen-1-ol, propanoate, (Z)-","'3-Hexen-1-ol, propanoate, (Z)-', 0.42",82.0,1026185.7232052153,382932.0709216907
1134.10900000002,"2-Octenal, (E)-","'4-Oxohex-2-enal', 0.41, '2-Heptenal, (E)-', 0.47, '2-Heptenal, (Z)-', 0.47, '2(5H)-Furanone, 5-ethyl-', 0.51, '1-Octen-3-one', 0.49, '1-Decene', 0.54, '3-Octanol', 0.44, '2-Octanol', 0.47, 'Cyclohexene, 1-methoxy-', 0.42, 'Cyclohexane, butyl-', 0.53, '1-Hexanol, 2-ethyl-', 0.64, '2-Cyclopenten-1-one, 2-hydroxy-3-methyl-', 0.43, 'Cyclohexanone, 2,2,6-trimethyl-', 0.41, '1,2-Cyclopentanedione, 3-methyl-', 0.42, '2-Octenal, (E)-', 0.75, '7-Octen-2-ol, 2,6-dimethyl-', 0.42, 'cis-Linaloloxide', 0.44, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (Z)-', 0.46, '1-Octanol', 0.43, '2-Furanmethanol, 5-ethenyltetrahydro-alpha,alpha,5-trimethyl-, cis-', 0.42, 'trans-Linalool oxide (furanoid)', 0.41, '4-Nonanol', 0.45, '1-Undecene', 0.48, '1,7-Octadien-3-ol, 2,6-dimethyl-', 0.43, '6-Nonenal, (Z)-', 0.51, '2-Nonanol', 0.45, 'Nonanal', 0.42, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (E)-', 0.47, 'Acetic acid, heptyl ester', 0.45, 'Formic acid, octyl ester', 0.51, '3-Octanol, acetate', 0.53, 'Acetic acid, 2-ethylhexyl ester', 0.53, '2-Nonenal, (Z)-', 0.6",83.0,18386811.155987155,1817341.4571533203
1166.0749999999798,"3(2H)-Furanone, 4-methoxy-2,5-dimethyl-","'3(2H)-Furanone, 4-methoxy-2,5-dimethyl-', 0.52",142.0,12993.263579906476,1902.0273643434048
1182.65299999998,"Ethane, 1,1'-[methylenebis(thio)]bis-","'Ethyl n-propyl disulfide', 0.43, ""Ethane, 1,1'-[methylenebis(thio)]bis-"", 0.49, 'Pyrazine, 3-ethyl-2,5-dimethyl-', 0.44, 'Pyrazine, 2,6-diethyl-', 0.45, 'Pyrazine, 2-ethyl-3,5-dimethyl-', 0.46, 'Pyrazine, tetramethyl-', 0.47, '2,3-Dimethyl-5-ethylpyrazine', 0.46, 'Methyl nicotinate', 0.45",109.0,51500.02109424336,7715.551920572917
1186.79800000002,"2-Furanmethanol, 5-ethenyltetrahydro-alpha,alpha,5-trimethyl-, cis-","'Aniline', 0.47, 'Phenol', 0.44, 'cis-Arbusculone', 0.41, 'cis-Linaloloxide', 0.54, '2-Furanmethanol, 5-ethenyltetrahydro-alpha,alpha,5-trimethyl-, cis-', 0.55, 'trans-Linalool oxide (furanoid)', 0.51, 'Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate', 0.53, 'Ethyl n-butyl disulphide', 0.42",93.0,190344.04094374928,36010.043895721436
1215.87400000002,Unknown,,99.0,206767.3240523419,23970.707007408142
1222.107,Unknown,,73.0,18342.39926130182,4600.280758738518
1228.33900000002,"Benzene, 1-methyl-3-(1-methylethenyl)-","'Benzene, 1-methyl-3-(1-methylethenyl)-', 0.42",132.0,19414.278172683677,3123.5551228523254
1244.95999999998,"Cyclohexene, 4-methyl-1-(1-methylethenyl)-","'2-Carene', 0.53, 'Cyclohexane, 1-methylene-4-(1-methylethenyl)-', 0.47, 'Pyrazine, 2-ethyl-5-methyl-', 0.4, '(+)-4-Carene', 0.56, '3-Carene', 0.44, '1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-', 0.54, 'Benzene, 1-methoxy-4-methyl-', 0.42, 'Cyclohexene, 1-methyl-5-(1-methylethenyl)-, (R)-', 0.54, 'Cyclohexene, 4-methylene-1-(1-methylethyl)-', 0.47, 'Limonene', 0.53, 'Cyclohexene, 1-methyl-4-(1-methylethenyl)-, (S)-', 0.54, '1,3,6-Octatriene, 3,7-dimethyl-, (Z)-', 0.41, 'Benzaldehyde, 2-hydroxy-', 0.43, '1,3,7-Octatriene, 3,7-dimethyl-', 0.43, 'gamma-Terpinene', 0.51, 'Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1alpha,2alpha,5alpha)-', 0.42, 'Cyclohexene, 4-methyl-1-(1-methylethenyl)-', 0.59, 'Cyclohexene, 3-methyl-6-(1-methylethylidene)-', 0.57, 'Cyclohexene, 1-methyl-4-(1-methylethylidene)-', 0.53, '2,3-Diethylpyrazine', 0.45, 'Linalool', 0.41, '7-Octen-2-ol, 2-methyl-6-methylene-', 0.43, 'Bicyclo[3.1.0]hex-3-en-2-one, 5-(1-methylethyl)-', 0.45, '2,4,6-Octatriene, 3,4-dimethyl-', 0.51, '2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-', 0.52, '2,4,6-Octatriene, 2,6-dimethyl-', 0.56, '3-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-', 0.44, '2,4,6-Octatriene, 2,6-dimethyl-, (E,E)-', 0.46, 'Phenol, 2,4-dimethyl-', 0.45, 'Cyclohexanol, 1-methyl-4-(1-methylethenyl)-', 0.45, 'cis-Ocimenol', 0.51, 'Ethanone, 1-(2-hydroxyphenyl)-', 0.56, 'trans-Ocimenol', 0.49, 'Phenol, 3,5-dimethyl-', 0.4",93.0,33827.29417365501,7170.091793079595
1251.22300000002,cis-Arbusculone,"'cis-Arbusculone', 0.43, 'trans-Arbusculone', 0.43",93.0,53077.202460795044,11219.554377317429
1255.41799999998,"Benzene, 1-methyl-4-(1-methylethenyl)-","'Hexanoic acid, 1-methylethyl ester', 0.44, 'Benzene, 1-methyl-3-(1-methylethenyl)-', 0.6, 'Benzene, 1-methyl-4-(1-methylethenyl)-', 0.6, 'Hexanoic acid, propyl ester', 0.47, 'Hexanoic acid, 2-methylpropyl ester', 0.42",99.0,263539.830260745,27395.624171972275
1278.49000000002,"(2R,4R)-4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran","'2H-Pyran, tetrahydro-4-methyl-2-(2-methyl-1-propenyl)-', 0.43, 'trans-Rose oxide', 0.46, '(2R,4R)-4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran', 0.48",139.0,8458.457989378421,1637.240607380867
1288.97800000002,"Butanoic acid, 2-methylbutyl ester","'Propanoic acid, 2-methyl-, 2-methylbutyl ester', 0.48, 'Butanoic acid, 2-methylbutyl ester', 0.58, 'Butanoic acid, 3-methylbutyl ester', 0.48, '1,5,7-Octatrien-3-ol, 3,7-dimethyl-', 0.54",71.0,2843851.3319689254,462820.6460494995
1295.26999999998,Unknown,,96.0,1689028.2976999597,304931.0237350464
1299.465,Ethyl n-butyl disulphide,"'Disulfide, bis(1-methylethyl)', 0.5, 'Furan, 3-(4-methyl-3-pentenyl)-', 0.55, 'Disulfide, dipropyl', 0.58, 'Ethyl n-butyl disulphide', 0.64, '2-Methyl-6-methyleneocta-2,7-dien-4-one', 0.42, '2,3,5-Trimethyl-6-ethylpyrazine', 0.54, '(3E,5Z)-1,3,5-Undecatriene', 0.46, 'Benzeneacetic acid, methyl ester', 0.47, '(E,E)-1,3,5-Undecatriene', 0.46, '(3Z,5E)-1,3,5-Undecatriene', 0.46",150.0,21515.311404485306,3187.27014786005
1307.8039999999799,Linalool,"'Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1alpha,2alpha,5alpha)-', 0.47, 'Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1alpha,2beta,5alpha)-', 0.51, '5-Isopropyl-2-methylbicyclo[3.1.0]hexan-2-ol #', 0.5, '1,7-Octadien-3-ol, 2,6-dimethyl-', 0.48, 'Linalool', 0.72, '2,6,6-Trimethylbicyclo[3.2.0]hept-2-en-7-one', 0.43, 'Fenchol', 0.44, '(E)-4,8-Dimethylnona-1,3,7-triene', 0.43, '7-Octen-2-ol, 2-methyl-6-methylene-', 0.42, '1,7-Octadien-3-one, 2-methyl-6-methylene-', 0.45, '2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-, cis-', 0.44, 'Bicyclo[3.1.1]hept-2-en-6-one, 2,7,7-trimethyl-', 0.43, '3-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-', 0.46, '2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-, trans-', 0.42, 'Isopulegol', 0.41, 'Cyclohexanol, 1-methyl-4-(1-methylethenyl)-', 0.44, '3,6-Nonadien-1-ol, (E,Z)-', 0.43, 'cis-Ocimenol', 0.4, 'Bicyclo[3.1.0]hexan-3-ol, 4-methyl-1-(1-methylethyl)-', 0.46",71.0,1034418.5773700457,181434.9915008545
1322.30800000002,"2(3H)-Furanone, dihydro-5-propyl-","'2(3H)-Furanone, dihydro-5-propyl-', 0.43",85.0,183325.2438261634,25652.2750082016
1326.45199999998,Nonanal,"'Cyclohexene, 1-methyl-4-(1-methylethyl)-', 0.44, 'Cyclohexanol, 2,4-dimethyl-', 0.52, '(S)-2,5-Dimethyl-3-vinylhex-4-en-2-ol', 0.43, '2-Decyne', 0.5, '3-Octen-1-ol, (Z)-', 0.51, '2-Octenal, (E)-', 0.49, '7-Octen-2-ol, 2,6-dimethyl-', 0.48, '3-Octen-1-ol, (E)-', 0.57, '2-Octen-1-ol, (E)-', 0.51, '2-Octen-1-ol, (Z)-', 0.46, '5-Octen-1-ol, (Z)-', 0.49, '1-Nonen-3-ol', 0.54, 'Bicyclo[2.2.1]heptan-2-one, 3,3-dimethyl-', 0.46, 'Bicyclo[7.1.0]decane', 0.63, '(Z,Z)-3,6-Nonadienal', 0.43, '6-Nonenal, (Z)-', 0.5, 'Nonanal', 0.72, 'Bicyclo[3.1.0]hexan-3-one, 4-methyl-1-(1-methylethyl)-, [1S-(1alpha,4beta,5alpha)]-', 0.4, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-', 0.47, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-, (1R)-', 0.46, '2-Nonenal, (Z)-', 0.49, 'Cyclooctyl alcohol', 0.51, '3-Nonen-1-ol, (Z)-', 0.69, 'Bicyclo[3.1.0]hexan-2-one, 5-(1-methylethyl)-', 0.49, '2-Nonenal', 0.48, '2-Nonenal, (E)-', 0.5, 'Bicyclo[3.1.0]hexan-3-ol, 4-methyl-1-(1-methylethyl)-', 0.4, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-', 0.44, '(6Z)-Nonen-1-ol', 0.58, 'dl-Menthol', 0.43, 'Levomenthol', 0.42, '2-Nonen-1-ol, (E)-', 0.69, '4-Dodecene, (E)-', 0.42, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2beta,5beta)-', 0.44, '2-Cyclohexen-1-one, 4-(1-methylethyl)-', 0.43, '4-Octenoic acid, ethyl ester, (Z)-', 0.43, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2alpha,5alpha)-', 0.42, 'cis-4-Decenal', 0.44, '3-Octenoic acid, ethyl ester', 0.4",41.0,3284840.7612984143,551907.1470336914
1347.315,"(2R,4R)-4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran_analogue","'2H-Pyran, tetrahydro-4-methyl-2-(2-methyl-1-propenyl)-', 0.42, 'trans-Rose oxide', 0.44, '(2R,4R)-4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran', 0.47",139.0,5453.482929135008,1051.3122338950634
1355.67100000002,Phenylethyl Alcohol,"'Benzeneacetaldehyde', 0.61, 'Phenylethyl Alcohol', 0.77, 'Formic acid, 2-phenylethyl ester', 0.66",91.0,249524275.25942346,34330614.10546875
1364.02600000002,"Benzene, 1,4-dimethoxy-","'2-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl-', 0.4, 'Benzene, 1,4-dimethoxy-', 0.52, '2-Cyclohexene-1-methanol, 2,6,6-trimethyl-', 0.49",123.0,302449.6323219895,60563.6379629922
1374.471,"Butane, 1,1'-[ethylidenebis(oxy)]bis-","""Butane, 1,1'-[ethylidenebis(oxy)]bis-"", 0.44, 'n-Butyl tiglate', 0.42",101.0,33100.50700606278,7463.444609880447
1403.685,"Ethanone, 1-(2-thienyl)-","'Thiazole, 4-methyl-2-(1-methylethyl)-', 0.43, 'Thiazole, 5-ethyl-2,4-dimethyl-', 0.55, 'Ethanone, 1-(2-thienyl)-', 0.56, 'Maltol', 0.55, '5-Methyl-2-thiophenecarboxaldehyde', 0.54, '3-Methyl-2-thiophenecarboxaldehyde', 0.52, 'Benzene, 1,3-dichloro-2-methyl-', 0.41",126.0,1166894.2142872517,210007.23867034912
1407.855,"Furan, 2-hexyl-","'2-Methyl-6-methyleneoct-7-en-4-one', 0.43, 'Furan, 2-hexyl-', 0.48",85.0,82597.94658482641,8972.782389322916
1414.11199999998,Unknown,,108.0,25796.572163626595,4917.848247528076
1424.53900000002,Maltol_analogue,"'Thiazole, 5-ethyl-2,4-dimethyl-', 0.53, 'Ethanone, 1-(2-thienyl)-', 0.52, 'Maltol', 0.59, '5-Methyl-2-thiophenecarboxaldehyde', 0.53, '3-Methyl-2-thiophenecarboxaldehyde', 0.51",126.0,4220658.756214422,798145.9234924316
1434.966,Unknown,,135.0,22532.14247206398,7341.701873126694
1457.781,"2-((3,3-Dimethyloxiran-2-yl)methyl)-3-methylfuran","'3-Cyclohexen-1-one, 3,5,5-trimethyl-', 0.45, '7-Octen-2-ol, 2,6-dimethyl-', 0.52, '3,5-Octadien-2-one, (E,E)-', 0.4, 'Bicyclo[7.1.0]decane', 0.4, '3,5-Octadien-2-one', 0.42, '(Z,Z)-3,6-Nonadienal', 0.6, '2-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl-', 0.58, 'Limonene oxide, cis-', 0.41, '4-Acetyl-1-methylcyclohexene', 0.51, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-', 0.47, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-, (1R)-', 0.52, '3-Cyclohexene-1-carboxaldehyde, 1,3,4-trimethyl-', 0.42, ""Spiro[bicyclo[3.1.1]heptane-2,2'-oxirane], 6,6-dimethyl-"", 0.45, 'Bicyclo[3.1.0]hexan-2-one, 5-(1-methylethyl)-', 0.68, 'Benzene, 1,4-dimethoxy-', 0.47, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-', 0.59, 'dl-Menthol', 0.6, 'Levomenthol', 0.57, '2-((3,3-Dimethyloxiran-2-yl)methyl)-3-methylfuran', 0.68, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2beta,5beta)-', 0.61, '2-Cyclohexen-1-one, 4-(1-methylethyl)-', 0.54, '2-Cyclohexene-1-methanol, 2,6,6-trimethyl-', 0.4, '3,6-Octadienal, 3,7-dimethyl-', 0.44, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2alpha,5alpha)-', 0.54, 'Bicyclo[3.1.1]heptane-2-carboxaldehyde, 6,6-dimethyl-', 0.44, '2-Methoxy-5-methylphenol', 0.44, 'Creosol', 0.43, 'Citronellol', 0.46",95.0,819341.8040546078,117785.03399276733
1470.219,"Disulfide, methyl (methylthio)methyl","'Disulfide, methyl (methylthio)methyl', 0.63",98.0,45267.48330704231,5781.300455729167
1476.4369999999801,Unknown,,47.0,6303.420613143922,1576.322563290596
1482.65599999998,(E)-1-Methyl-3-(prop-1-en-1-yl)trisulfane,"'2,6,6-Trimethyl-2-cyclohexene-1,4-dione', 0.42, '1,2,4-Trithiolane, 3,5-dimethyl-', 0.44, '(Z)-1-Methyl-3-(prop-1-en-1-yl)trisulfane', 0.41, '(E)-1-Methyl-3-(prop-1-en-1-yl)trisulfane', 0.45",152.0,3479.2144059806824,919.1100667119026
1486.818,"Benzenemethanol, alpha,alpha,4-trimethyl-","'Benzenemethanol, alpha,alpha,4-trimethyl-', 0.44, '1,2-Benzisothiazole', 0.44, 'Benzothiazole', 0.42",135.0,11292.789540776364,2338.9274168014526
1491.02800000002,Unknown,,116.0,1913256.118032447,70024.79865054227
1499.448,1-(2-Thienyl)-1-propanone,"'1-(2-Thienyl)-1-propanone', 0.44",111.0,77838.89534670408,19012.79636354262
1507.86700000002,"6-Dodecene, (Z)-","'Lilac aldehyde A', 0.41, 'Lilac aldehyde B', 0.41, '2-Nonenal, (E)-', 0.41, '6-Dodecene, (Z)-', 0.43",98.0,400361.527612007,75703.72577857971
1516.287,"Ethanethioic acid, S-(2-furanylmethyl) ester_analogue","'Ethanethioic acid, S-(2-furanylmethyl) ester', 0.52, '2-Decanone', 0.5",156.0,7225.741176820296,3201.9649410429956
1533.126,Unknown,,70.0,34830.61505695556,9517.904737472534
1545.76600000002,Ethyl n-butyl disulphide_analogue,"'3-Methyl-2-(2-methyl-2-butenyl)-furan', 0.47, 'Furan, 3-(4-methyl-3-pentenyl)-', 0.42, 'Disulfide, dipropyl', 0.47, '(E)-4,8-Dimethylnona-1,3,7-triene', 0.43, 'Ethyl n-butyl disulphide', 0.56, 'Bicyclo[3.1.1]hept-2-en-6-one, 2,7,7-trimethyl-', 0.5, 'Acetic acid, phenylmethyl ester', 0.48, 'Pinocarvone', 0.49, 'Bicyclo[3.1.0]hex-3-en-2-one, 4-methyl-1-(1-methylethyl)-', 0.46, '1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-', 0.46, 'Bicyclo[3.1.1]hept-3-en-2-one, 4,6,6-trimethyl-, (1S)-', 0.48, 'Bicyclo[3.1.1]hept-3-en-2-one, 4,6,6-trimethyl-', 0.51, 'D-Verbenone', 0.46, '4-Methyleneisophorone', 0.55, '2,4-Cycloheptadien-1-one, 2,6,6-trimethyl-', 0.48",107.0,132575.02159343008,28749.869541168213
1549.995,Unknown,,42.0,1863422.4707065863,209999.65972222222
1554.22300000002,"2-Nonenal, (E)-","'2-Octenal, (E)-', 0.54, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (Z)-', 0.4, '1-Octanol', 0.41, '4-Nonanol', 0.43, '1-Undecene', 0.42, '1,7-Octadien-3-ol, 2,6-dimethyl-', 0.49, '7-Octen-4-ol, 2-methyl-6-methylene-, (S)-', 0.4, 'Linalool', 0.43, '6-Nonenal, (Z)-', 0.64, 'Nonanal', 0.45, '2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester, (E)-', 0.45, 'Fenchol', 0.54, 'Acetic acid, heptyl ester', 0.43, 'Formic acid, octyl ester', 0.49, '3-Octanol, acetate', 0.42, 'Acetic acid, 2-ethylhexyl ester', 0.46, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-', 0.43, 'Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-', 0.46, 'Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-, (1R)-', 0.46, 'Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-, [1S-(1alpha,3alpha,5alpha)]-', 0.44, '2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-, trans-', 0.4, 'Lilac aldehyde A', 0.41, 'Isopulegol', 0.45, '2-Nonenal, (Z)-', 0.7, '2H-Pyran, 3,6-dihydro-4-methyl-2-(2-methyl-1-propenyl)-', 0.42, 'Citronellal', 0.44, '6-Octenal, 3,7-dimethyl-, (S)-', 0.43, 'Lilac aldehyde B', 0.42, '2,6-Nonadienal, (E,Z)-', 0.43, '3-Nonen-1-ol, (Z)-', 0.44, '3,6-Nonadien-1-ol, (E,Z)-', 0.45, 'Bicyclo[3.1.1]heptan-3-one, 2,6,6-trimethyl-, (1alpha,2alpha,5alpha)-', 0.42, '2-Nonenal', 0.66, '2-Nonenal, (E)-', 0.72, '2,6-Nonadien-1-ol', 0.5, 'Bicyclo[3.1.0]hexan-3-ol, 4-methyl-1-(1-methylethyl)-', 0.43, 'trans,cis-2,6-Nonadien-1-ol', 0.5, '4-Hexen-1-ol, 5-methyl-2-(1-methylethenyl)-, (R)-', 0.47, '4-Hexen-1-ol, 5-methyl-2-(1-methylethenyl)-', 0.44, '(6Z)-Nonen-1-ol', 0.41, '1-Nonanol', 0.5, '6-Dodecene, (Z)-', 0.58, '2-Nonen-1-ol, (E)-', 0.44, 'Isopinocarveol', 0.43, '4-Dodecene, (E)-', 0.57, 'Bicyclo[3.1.1]heptane-2-carboxaldehyde, 6,6-dimethyl-', 0.42, '1-Dodecene', 0.52, 'cis-4-Decenal', 0.51, '6-Octen-1-ol, 7-methyl-3-methylene-', 0.41, '2-Cyclohexen-1-ol, 3-methyl-6-(1-methylethyl)-, cis-', 0.42, '4-Decenal, (E)-', 0.5, '(Z)-(E)-2-Methylbut-2-en-1-yl 2-methylbut-2-enoate', 0.45, '2-Decanol', 0.41, '2-Dodecene, (Z)-', 0.55, 'Decanal', 0.44, 'Acetic acid, octyl ester', 0.43, '3-Decen-1-ol, (Z)-', 0.41, '2,6-Octadien-1-ol, 3,7-dimethyl-, (Z)-', 0.46, '2-Decenal, (Z)-', 0.54, 'Geraniol', 0.43",83.0,1992492.8761738362,277311.18820016127
1573.25299999998,Unknown,,74.0,376574.71456350456,62662.4317073822
1577.48200000002,Unknown,,95.0,138601.33537866065,23069.475205421448
1594.39699999998,(6Z)-Nonen-1-ol,"'5-Octen-1-ol, (Z)-', 0.52, 'Bicyclo[7.1.0]decane', 0.54, 'Nonanal', 0.46, 'Bicyclo[3.1.0]hexan-3-one, 4-methyl-1-(1-methylethyl)-, [1S-(1alpha,4beta,5alpha)]-', 0.41, 'Cyclooctyl alcohol', 0.57, '3-Nonen-1-ol, (Z)-', 0.55, 'Bicyclo[3.1.0]hexan-2-one, 5-(1-methylethyl)-', 0.44, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-', 0.49, '(6Z)-Nonen-1-ol', 0.6, 'dl-Menthol', 0.51, 'Levomenthol', 0.49, '2-Nonen-1-ol, (E)-', 0.54, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2beta,5beta)-', 0.47, 'Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2alpha,5alpha)-', 0.47, '3-Octen-1-ol, acetate, (Z)-', 0.46, '3-Decen-1-ol, (Z)-', 0.43, 'Citronellol', 0.47, '2-Decen-1-ol, (E)-', 0.49, '(Z)-4-Decen-1-ol', 0.47",95.0,251115.9323653973,42568.78472328186
1617.42199999998,Naphthalene,"'2(5H)-Furanone, 3-hydroxy-4,5-dimethyl-', 0.49, 'Benzene, 1,3-diethenyl-', 0.42, 'Naphthalene', 0.66",128.0,226293.86258304014,22953.457467079163
1642.3930000000198,Unknown,,137.0,18839.45818758798,3394.9450418949127
